Time,Distance,Corr Speed,Math G Force Lat Filtered
s,m,km/h,G
,,,
,,,
117.6,7736,101.72,-1.43
117.65,7737,101.05,-1.485
117.7,7739,100.12,-1.536
117.75,7740,99.28,-1.582
117.8,7742,98.46,-1.622
117.85,7743,97.49,-1.655
117.9,7744,97.02,-1.682
117.95,7746,96.51,-1.703
118,7747,95.4,-1.717
118.05,7748,94.64,-1.723
118.1,7750,94.1,-1.723
118.15,7751,93.36,-1.715
118.2,7752,92.89,-1.7
118.25,7754,92.28,-1.681
118.3,7755,91.22,-1.66
118.35,7756,90.52,-1.642
118.4,7758,91.15,-1.628
118.45,7759,92.08,-1.622
118.5,7760,91.99,-1.62
118.55,7761,91.82,-1.622
118.6,7763,92.47,-1.625
118.65,7764,92.96,-1.626
118.7,7765,92.84,-1.623
118.75,7767,93.45,-1.613
118.8,7768,94.36,-1.596
118.85,7769,94.59,-1.572
118.9,7771,95.21,-1.542
118.95,7772,96.37,-1.509
119,7773,96.8,-1.472
119.05,7775,97.06,-1.436
119.1,7776,97.99,-1.403
119.15,7778,99.02,-1.375
119.2,7779,100.01,-1.354
119.25,7780,101.15,-1.341
119.3,7782,102.05,-1.334
119.35,7783,103.29,-1.331
119.4,7785,104.87,-1.329
119.45,7786,105.89,-1.326
119.5,7788,106.93,-1.319
119.55,7789,107.82,-1.305
119.6,7791,108.68,-1.283
119.65,7792,110.66,-1.254
119.7,7794,112.44,-1.218
119.75,7795,113.18,-1.176
119.8,7797,114.16,-1.13
119.85,7799,116.08,-1.083
119.9,7800,117.91,-1.038
119.95,7802,118.85,-0.998
120,7804,120.11,-0.966
120.05,7805,121.98,-0.942
120.1,7807,123.52,-0.923
120.15,7809,125.09,-0.906
120.2,7811,126.54,-0.885
120.25,7813,127.27,-0.856
120.3,7814,127.75,-0.818
120.35,7816,128.45,-0.769
120.4,7818,129.67,-0.711
120.45,7820,130.86,-0.646
120.5,7822,132.06,-0.575
120.55,7824,133.57,-0.501
120.6,7825,134.47,-0.422
120.65,7827,135.24,-0.34
120.7,7829,136.5,-0.255
120.75,7831,137.45,-0.167
120.8,7833,138.43,-0.078
120.85,7835,139.97,0.009
120.9,7837,141.3,0.092
120.95,7839,142.6,0.169
121,7841,144.07,0.236
121.05,7843,144.86,0.289
121.1,7845,145.54,0.329
121.15,7847,146.79,0.354
121.2,7849,147.88,0.366
121.25,7851,148.97,0.368
121.3,7854,150.46,0.361
121.35,7856,151.6,0.348
121.4,7858,152.53,0.331
121.45,7860,153.56,0.313
121.5,7862,154.67,0.293
121.55,7864,155.84,0.275
121.6,7867,156.9,0.258
121.65,7869,157.93,0.243
121.7,7871,159.02,0.229
121.75,7873,160.09,0.216
121.8,7876,161.17,0.204
121.85,7878,162.17,0.192
121.9,7880,163.09,0.18
121.95,7883,164.18,0.168
122,7885,165.25,0.156
122.05,7887,166.22,0.143
122.1,7890,167.26,0.131
122.15,7892,168.2,0.118
122.2,7894,169.08,0.105
122.25,7897,170.05,0.092
122.3,7899,170.88,0.079
122.35,7902,171.37,0.067
122.4,7904,171.97,0.056
122.45,7906,172.82,0.045
122.5,7909,173.76,0.034
122.55,7911,174.63,0.024
122.6,7914,175.48,0.014
122.65,7916,176.32,0.005
122.7,7919,177.24,-0.003
122.75,7921,178.27,-0.009
122.8,7924,179.11,-0.014
122.85,7926,179.9,-0.017
122.9,7929,180.7,-0.018
122.95,7931,181.48,-0.018
123,7934,182.36,-0.017
123.05,7937,183.35,-0.015
123.1,7939,184.33,-0.013
123.15,7942,185.24,-0.01
123.2,7944,186,-0.007
123.25,7947,186.8,-0.004
123.3,7950,187.75,-0.003
123.35,7952,188.39,-0.002
123.4,7955,189,-0.004
123.45,7958,189.89,-0.009
123.5,7960,190.75,-0.018
123.55,7963,191.42,-0.031
123.6,7966,192.11,-0.048
123.65,7968,192.97,-0.068
123.7,7971,193.9,-0.088
123.75,7974,194.77,-0.107
123.8,7977,195.5,-0.123
123.85,7979,196.22,-0.134
123.9,7982,196.91,-0.139
123.95,7985,197.65,-0.14
124,7988,198.42,-0.135
124.05,7991,199.09,-0.125
124.1,7993,199.84,-0.111
124.15,7996,200.6,-0.094
124.2,7999,201.31,-0.074
124.25,8002,201.84,-0.051
124.3,8005,202.33,-0.027
124.35,8008,202.97,-0.003
124.4,8011,203.52,0.02
124.45,8013,204.15,0.041
124.5,8016,204.85,0.059
124.55,8019,205.52,0.072
124.6,8022,206.29,0.081
124.65,8025,206.95,0.084
124.7,8028,207.4,0.083
124.75,8031,207.94,0.078
124.8,8034,208.61,0.07
124.85,8037,209.33,0.06
124.9,8040,209.99,0.05
124.95,8043,210.46,0.04
125,8046,211.08,0.031
125.05,8049,211.68,0.025
125.1,8052,212.29,0.021
125.15,8055,213.01,0.02
125.2,8058,213.62,0.021
125.25,8061,214.26,0.024
125.3,8064,214.79,0.028
125.35,8067,215.46,0.033
125.4,8070,216.22,0.038
125.45,8073,216.76,0.043
125.5,8076,217.4,0.046
125.55,8079,218.12,0.048
125.6,8082,218.57,0.048
125.65,8085,219.01,0.047
125.7,8088,219.72,0.043
125.75,8091,220.13,0.037
125.8,8095,220.63,0.03
125.85,8098,221.3,0.021
125.9,8101,221.8,0.012
125.95,8104,222.5,0.001
126,8107,223.16,-0.01
126.05,8110,223.72,-0.021
126.1,8113,224.11,-0.031
126.15,8117,224.62,-0.041
126.2,8120,225.3,-0.048
126.25,8123,225.89,-0.054
126.3,8126,226.43,-0.056
126.35,8129,226.99,-0.056
126.4,8132,227.65,-0.053
126.45,8136,228.15,-0.048
126.5,8139,228.66,-0.041
126.55,8142,229.09,-0.032
126.6,8145,229.58,-0.023
126.65,8149,230.24,-0.014
126.7,8152,230.58,-0.006
126.75,8155,231.04,0.001
126.8,8158,231.58,0.008
126.85,8162,232.2,0.013
126.9,8165,232.87,0.016
126.95,8168,233.38,0.018
127,8172,233.88,0.018
127.05,8175,234.47,0.017
127.1,8178,234.91,0.016
127.15,8182,235.36,0.017
127.2,8185,235.87,0.019
127.25,8188,236.23,0.025
127.3,8192,236.72,0.035
127.35,8195,237.35,0.047
127.4,8198,237.97,0.062
127.45,8202,238.5,0.076
127.5,8205,238.88,0.089
127.55,8208,239.21,0.098
127.6,8212,239.65,0.101
127.65,8215,240.19,0.099
127.7,8218,240.65,0.091
127.75,8222,241.02,0.076
127.8,8225,241.3,0.057
127.85,8229,241.69,0.034
127.9,8232,242.26,0.01
127.95,8236,242.75,-0.014
128,8239,243.19,-0.036
128.05,8242,243.59,-0.054
128.1,8246,244.04,-0.068
128.15,8249,244.36,-0.077
128.2,8253,244.45,-0.082
128.25,8256,244.68,-0.084
128.3,8260,245.17,-0.084
128.35,8263,245.66,-0.082
128.4,8267,245.95,-0.08
128.45,8270,246.34,-0.077
128.5,8274,246.88,-0.075
128.55,8277,247.35,-0.072
128.6,8281,247.68,-0.069
128.65,8284,248.02,-0.065
128.7,8288,248.4,-0.06
128.75,8291,248.64,-0.055
128.8,8295,249,-0.049
128.85,8298,249.5,-0.044
128.9,8302,249.88,-0.039
128.95,8305,250.22,-0.035
129,8309,250.51,-0.032
129.05,8312,250.81,-0.031
129.1,8316,251.34,-0.031
129.15,8319,251.75,-0.031
129.2,8323,252.02,-0.032
129.25,8326,252.47,-0.034
129.3,8330,252.85,-0.037
129.35,8334,253.13,-0.04
129.4,8337,253.37,-0.043
129.45,8341,253.73,-0.046
129.5,8344,254.24,-0.049
129.55,8348,254.74,-0.051
129.6,8351,255.12,-0.053
129.65,8355,255.4,-0.055
129.7,8359,255.68,-0.058
129.75,8362,255.91,-0.062
129.8,8366,256.26,-0.068
129.85,8370,256.77,-0.075
129.9,8373,257.09,-0.083
129.95,8377,257.34,-0.091
130,8380,257.62,-0.098
130.05,8384,258.12,-0.105
130.1,8388,258.67,-0.113
130.15,8391,258.8,-0.122
130.2,8395,258.96,-0.133
130.25,8399,259.35,-0.147
130.3,8402,259.63,-0.164
130.35,8406,260,-0.183
130.4,8410,260.42,-0.204
130.45,8413,260.5,-0.226
130.5,8417,260.87,-0.249
130.55,8421,261.48,-0.271
130.6,8424,261.52,-0.294
130.65,8428,261.79,-0.315
130.7,8432,262.36,-0.334
130.75,8436,262.58,-0.352
130.8,8439,262.79,-0.368
130.85,8443,263.1,-0.382
130.9,8447,263.46,-0.395
130.95,8450,263.77,-0.406
131,8454,264.04,-0.417
131.05,8458,264.45,-0.426
131.1,8462,264.92,-0.434
131.15,8465,265.23,-0.442
131.2,8469,265.31,-0.449
131.25,8473,265.53,-0.455
131.3,8477,266.06,-0.461
131.35,8480,266.43,-0.465
131.4,8484,266.7,-0.466
131.45,8488,267.11,-0.466
131.5,8492,267.42,-0.465
131.55,8495,267.7,-0.464
131.6,8499,268.06,-0.463
131.65,8503,268.42,-0.464
131.7,8507,268.63,-0.466
131.75,8511,268.78,-0.469
131.8,8514,268.9,-0.472
131.85,8518,269.2,-0.475
131.9,8522,269.83,-0.477
131.95,8526,270.36,-0.476
132,8530,270.56,-0.471
132.05,8533,270.78,-0.462
132.1,8537,271.2,-0.448
132.15,8541,271.58,-0.431
132.2,8545,271.93,-0.41
132.25,8549,272.03,-0.389
132.3,8553,272.11,-0.367
132.35,8556,272.53,-0.347
132.4,8560,272.8,-0.329
132.45,8564,273.14,-0.312
132.5,8568,273.56,-0.296
132.55,8572,273.8,-0.28
132.6,8576,274.28,-0.263
132.65,8580,274.47,-0.246
132.7,8583,274.34,-0.228
132.75,8587,274.82,-0.211
132.8,8591,275.26,-0.196
132.85,8595,275.51,-0.185
132.9,8599,275.92,-0.178
132.95,8603,275.92,-0.175
133,8607,275.88,-0.175
133.05,8611,276.48,-0.178
133.1,8615,277.1,-0.181
133.15,8618,277.24,-0.184
133.2,8622,277.36,-0.186
133.25,8626,277.57,-0.187
133.3,8630,277.96,-0.187
133.35,8634,278.45,-0.188
133.4,8638,278.57,-0.19
133.45,8642,278.78,-0.195
133.5,8646,279,-0.201
133.55,8650,279.11,-0.209
133.6,8654,279.53,-0.219
133.65,8658,279.7,-0.228
133.7,8662,279.96,-0.235
133.75,8666,280.43,-0.241
133.8,8670,280.5,-0.243
133.85,8674,280.82,-0.241
133.9,8678,281.12,-0.235
133.95,8682,281.03,-0.224
134,8686,281.4,-0.21
134.05,8689,281.8,-0.191
134.1,8693,281.86,-0.17
134.15,8697,282.25,-0.147
134.2,8701,282.48,-0.125
134.25,8705,282.59,-0.105
134.3,8709,283.07,-0.087
134.35,8713,283.13,-0.073
134.4,8717,283.27,-0.062
134.45,8721,283.68,-0.055
134.5,8725,283.92,-0.051
134.55,8729,284.12,-0.049
134.6,8733,284.4,-0.049
134.65,8737,284.64,-0.05
134.7,8741,284.84,-0.051
134.75,8745,285.04,-0.051
134.8,8750,285.14,-0.051
134.85,8754,285.4,-0.049
134.9,8758,285.77,-0.045
134.95,8762,286,-0.039
135,8766,286.13,-0.031
135.05,8770,286.24,-0.021
135.1,8774,286.42,-0.01
135.15,8778,286.76,0.004
135.2,8782,286.8,0.018
135.25,8786,286.85,0.033
135.3,8790,287.08,0.046
135.35,8794,287.05,0.058
135.4,8798,287.35,0.068
135.45,8802,287.36,0.075
135.5,8806,287.27,0.08
135.55,8810,287.9,0.084
135.6,8814,287.99,0.086
135.65,8818,287.97,0.088
135.7,8822,288.43,0.089
135.75,8826,288.39,0.089
135.8,8831,288.54,0.087
135.85,8835,288.81,0.084
135.9,8839,288.61,0.08
135.95,8843,288.98,0.075
136,8847,289.4,0.068
136.05,8851,289.29,0.06
136.1,8855,289.5,0.052
136.15,8859,289.82,0.045
136.2,8863,289.86,0.037
136.25,8867,289.96,0.029
136.3,8871,290.08,0.02
136.35,8875,290.08,0.011
136.4,8880,290.32,0
136.45,8884,290.47,-0.012
136.5,8888,290.39,-0.025
136.55,8892,290.63,-0.04
136.6,8896,290.86,-0.056
136.65,8900,291,-0.073
136.7,8904,291.2,-0.091
136.75,8908,291.11,-0.11
136.8,8912,291.19,-0.129
136.85,8917,291.44,-0.149
136.9,8921,291.34,-0.17
136.95,8925,291.55,-0.192
137,8929,291.82,-0.214
137.05,8933,291.75,-0.239
137.1,8937,291.9,-0.264
137.15,8941,292.09,-0.292
137.2,8945,292.26,-0.319
137.25,8949,292.33,-0.346
137.3,8954,292.19,-0.372
137.35,8958,292.19,-0.394
137.4,8962,292.49,-0.413
137.45,8966,292.67,-0.428
137.5,8970,292.66,-0.437
137.55,8974,292.72,-0.442
137.6,8978,292.76,-0.442
137.65,8982,293.09,-0.439
137.7,8987,293.36,-0.436
137.75,8991,293.23,-0.434
137.8,8995,293.42,-0.435
137.85,8999,293.63,-0.44
137.9,9003,293.6,-0.448
137.95,9007,293.91,-0.46
138,9011,293.68,-0.472
138.05,9016,293.47,-0.484
138.1,9020,293.87,-0.493
138.15,9024,293.87,-0.499
138.2,9028,294.25,-0.5
138.25,9032,294.53,-0.494
138.3,9036,294.4,-0.481
138.35,9041,294.62,-0.461
138.4,9045,294.74,-0.435
138.45,9049,294.86,-0.405
138.5,9053,295.2,-0.373
138.55,9057,295.32,-0.342
138.6,9061,295.25,-0.315
138.65,9066,295.34,-0.293
138.7,9070,295.4,-0.276
138.75,9074,295.47,-0.265
138.8,9078,295.67,-0.258
138.85,9082,295.73,-0.256
138.9,9086,295.79,-0.257
138.95,9091,295.92,-0.26
139,9095,296.06,-0.265
139.05,9099,296.37,-0.269
139.1,9103,296.41,-0.272
139.15,9107,296.26,-0.274
139.2,9111,296.2,-0.273
139.25,9116,296.38,-0.27
139.3,9120,296.68,-0.265
139.35,9124,296.83,-0.258
139.4,9128,296.99,-0.25
139.45,9132,297.11,-0.24
139.5,9137,297.32,-0.231
139.55,9141,297.74,-0.222
139.6,9145,297.66,-0.215
139.65,9149,297.46,-0.211
139.7,9153,297.79,-0.208
139.75,9158,297.9,-0.207
139.8,9162,297.89,-0.206
139.85,9166,298.16,-0.205
139.9,9170,298.27,-0.2
139.95,9174,298.21,-0.192
140,9179,298.61,-0.181
140.05,9183,298.9,-0.166
140.1,9187,298.97,-0.148
140.15,9191,299.33,-0.129
140.2,9196,299.17,-0.111
140.25,9200,299.03,-0.096
140.3,9204,299.6,-0.084
140.35,9208,299.7,-0.08
140.4,9212,299.26,-0.082
140.45,9217,299.51,-0.092
140.5,9221,299.82,-0.108
140.55,9225,299.96,-0.128
140.6,9229,300.29,-0.151
140.65,9234,300.16,-0.174
140.7,9238,300.1,-0.194
140.75,9242,300.46,-0.21
140.8,9246,300.71,-0.22
140.85,9251,300.75,-0.223
140.9,9255,301.02,-0.221
140.95,9259,301.18,-0.213
141,9263,301.12,-0.201
141.05,9268,301.31,-0.188
141.1,9272,301.37,-0.173
141.15,9276,301.16,-0.159
141.2,9280,301.51,-0.145
141.25,9285,301.63,-0.131
141.3,9289,301.45,-0.117
141.35,9293,301.81,-0.103
141.4,9297,302.06,-0.088
141.45,9302,302.34,-0.071
141.5,9306,302.63,-0.054
141.55,9310,302.53,-0.037
141.6,9314,302.65,-0.02
141.65,9319,302.69,-0.004
141.7,9323,302.7,0.01
141.75,9327,303.15,0.021
141.8,9332,302.99,0.031
141.85,9336,302.78,0.039
141.9,9340,303.29,0.046
141.95,9344,303.61,0.051
142,9349,303.53,0.054
142.05,9353,303.56,0.055
142.1,9357,303.53,0.054
142.15,9361,303.75,0.049
142.2,9366,304.24,0.041
142.25,9370,304.12,0.032
142.3,9374,303.7,0.02
142.35,9379,303.99,0.005
142.4,9383,304.13,-0.01
142.45,9387,304.16,-0.025
142.5,9392,304.66,-0.039
142.55,9396,304.53,-0.051
142.6,9400,304.27,-0.059
142.65,9404,304.8,-0.064
142.7,9409,305.12,-0.066
142.75,9413,304.73,-0.067
142.8,9417,304.62,-0.068
142.85,9422,304.71,-0.069
142.9,9426,304.97,-0.071
142.95,9430,305.36,-0.073
143,9435,305.02,-0.075
143.05,9439,304.75,-0.078
143.1,9443,305.08,-0.081
143.15,9447,305.02,-0.087
143.2,9452,305.16,-0.096
143.25,9456,305.32,-0.106
143.3,9460,305.21,-0.118
143.35,9465,305.71,-0.131
143.4,9469,305.83,-0.145
143.45,9473,305.36,-0.162
143.5,9478,305.44,-0.18
143.55,9482,305.38,-0.2
143.6,9486,305.45,-0.22
143.65,9491,306.02,-0.24
143.7,9495,305.95,-0.258
143.75,9499,305.9,-0.275
143.8,9504,306.04,-0.291
143.85,9508,305.73,-0.307
143.9,9512,305.78,-0.324
143.95,9516,305.91,-0.343
144,9521,305.69,-0.362
144.05,9525,305.69,-0.381
144.1,9529,305.69,-0.397
144.15,9534,305.71,-0.406
144.2,9538,306.01,-0.407
144.25,9542,305.74,-0.397
144.3,9547,305.34,-0.375
144.35,9551,305.27,-0.344
144.4,9555,304.42,-0.306
144.45,9560,304.1,-0.265
144.5,9564,304.08,-0.226
144.55,9568,302.58,-0.193
144.6,9572,301.58,-0.17
144.65,9577,300.71,-0.16
144.7,9581,298.97,-0.165
144.75,9585,298.04,-0.19
144.8,9589,295.64,-0.233
144.85,9593,292.2,-0.299
144.9,9597,291.01,-0.386
144.95,9602,289.03,-0.497
145,9606,286.04,-0.63
145.05,9610,283.84,-0.781
145.1,9614,281.32,-0.947
145.15,9618,279.26,-1.121
145.2,9622,278.6,-1.299
145.25,9625,277.47,-1.473
145.3,9629,275.87,-1.639
145.35,9633,275.38,-1.794
145.4,9637,274.99,-1.937
145.45,9641,274.21,-2.071
145.5,9645,273.37,-2.197
145.55,9649,272.83,-2.318
145.6,9653,272.66,-2.437
145.65,9656,272.44,-2.556
145.7,9660,271.69,-2.674
145.75,9664,271.69,-2.79
145.8,9668,271.7,-2.9
145.85,9672,270.82,-3
145.9,9676,270,-3.087
145.95,9679,269.54,-3.156
146,9683,268.76,-3.206
146.05,9687,267.54,-3.233
146.1,9691,267.22,-3.237
146.15,9694,266.59,-3.213
146.2,9698,265.4,-3.164
146.25,9702,265.07,-3.086
146.3,9706,263.84,-2.984
146.35,9709,261.81,-2.854
146.4,9713,259.78,-2.702
146.45,9717,256.6,-2.528
146.5,9720,254.18,-2.337
146.55,9724,251.85,-2.133
146.6,9727,248.88,-1.922
146.65,9731,246,-1.705
146.7,9734,241.68,-1.486
146.75,9738,238.13,-1.269
146.8,9741,235.63,-1.059
146.85,9744,230.51,-0.86
146.9,9747,226.76,-0.676
146.95,9751,222.95,-0.511
147,9754,218.3,-0.367
147.05,9757,216.7,-0.247
147.1,9760,213.43,-0.148
147.15,9763,209.6,-0.071
147.2,9766,206.74,-0.01
147.25,9769,202.29,0.038
147.3,9771,198.8,0.077
147.35,9774,195.52,0.11
147.4,9777,190.78,0.14
147.45,9780,187.72,0.169
147.5,9782,185.09,0.197
147.55,9785,181.54,0.223
147.6,9787,178.48,0.246
147.65,9790,175.12,0.267
147.7,9792,171.37,0.284
147.75,9795,168.89,0.3
147.8,9797,166.28,0.316
147.85,9799,163.63,0.336
147.9,9802,161.69,0.36
147.95,9804,159.64,0.393
148,9806,157.63,0.435
148.05,9808,155.45,0.487
148.1,9810,153.88,0.551
148.15,9813,152.33,0.626
148.2,9815,150.64,0.711
148.25,9817,149.3,0.805
148.3,9819,147.9,0.907
148.35,9821,146.76,1.014
148.4,9823,145.98,1.126
148.45,9825,144.86,1.239
148.5,9827,143.66,1.354
148.55,9829,142.77,1.467
148.6,9831,141.98,1.579
148.65,9833,141.32,1.688
148.7,9835,140.48,1.793
148.75,9837,139.67,1.892
148.8,9839,138.71,1.985
148.85,9841,137.41,2.069
148.9,9843,136.43,2.147
148.95,9845,135.36,2.218
149,9847,134.11,2.284
149.05,9849,133.78,2.343
149.1,9851,133.52,2.397
149.15,9852,132.25,2.443
149.2,9854,131.47,2.482
149.25,9856,131.24,2.513
149.3,9858,129.95,2.535
149.35,9860,129.17,2.547
149.4,9862,129.19,2.551
149.45,9863,128.05,2.547
149.5,9865,127.19,2.536
149.55,9867,127.21,2.521
149.6,9869,126.44,2.503
149.65,9871,125.8,2.482
149.7,9872,125.52,2.459
149.75,9874,124.99,2.434
149.8,9876,125.35,2.408
149.85,9878,125.81,2.378
149.9,9879,125.45,2.345
149.95,9881,125.43,2.307
150,9883,126.13,2.263
150.05,9885,126.94,2.214
150.1,9887,127.49,2.159
150.15,9888,127.96,2.1
150.2,9890,128.75,2.037
150.25,9892,129.73,1.973
150.3,9894,130.69,1.908
150.35,9896,131.7,1.846
150.4,9898,132.24,1.787
150.45,9900,133.13,1.732
150.5,9901,134.83,1.681
150.55,9903,135.94,1.634
150.6,9905,136.32,1.588
150.65,9907,136.99,1.543
150.7,9909,138.08,1.498
150.75,9911,139.21,1.452
150.8,9913,140.22,1.406
150.85,9915,141.39,1.358
150.9,9917,142.57,1.31
150.95,9919,143.47,1.258
151,9921,144.4,1.204
151.05,9923,145.34,1.146
151.1,9925,146.81,1.086
151.15,9927,148.42,1.022
151.2,9929,149.14,0.956
151.25,9932,150.13,0.888
151.3,9934,151.21,0.818
151.35,9936,152.05,0.749
151.4,9938,153.49,0.684
151.45,9940,154.7,0.625
151.5,9942,155.11,0.574
151.55,9945,155.8,0.531
151.6,9947,157.3,0.497
151.65,9949,158.87,0.47
151.7,9951,159.86,0.45
151.75,9953,160.42,0.436
151.8,9956,160.9,0.424
151.85,9958,162,0.414
151.9,9960,163.37,0.405
151.95,9963,164.54,0.395
152,9965,165.78,0.384
152.05,9967,166.48,0.37
152.1,9970,167.28,0.352
152.15,9972,168.37,0.329
152.2,9974,169.42,0.303
152.25,9977,170.11,0.271
152.3,9979,170.63,0.236
152.35,9982,171.35,0.196
152.4,9984,172.28,0.153
152.45,9987,173.26,0.108
152.5,9989,174.18,0.061
152.55,9991,175.07,0.014
152.6,9994,175.9,-0.033
152.65,9996,176.75,-0.077
152.7,9999,177.61,-0.118
152.75,10001,178.46,-0.154
152.8,10004,179.39,-0.184
152.85,10006,180.34,-0.207
152.9,10009,181.26,-0.223
152.95,10012,182.17,-0.232
153,10014,183.01,-0.235
153.05,10017,184,-0.233
153.1,10019,184.92,-0.23
153.15,10022,185.6,-0.226
153.2,10025,186.35,-0.223
153.25,10027,187.03,-0.222
153.3,10030,187.79,-0.224
153.35,10033,188.71,-0.229
153.4,10035,189.53,-0.236
153.45,10038,190.37,-0.245
153.5,10041,191.15,-0.255
153.55,10043,191.88,-0.265
153.6,10046,192.72,-0.273
153.65,10049,193.57,-0.279
153.7,10052,194.34,-0.282
153.75,10054,194.9,-0.28
153.8,10057,195.52,-0.273
153.85,10060,196.47,-0.26
153.9,10063,197.3,-0.241
153.95,10065,198,-0.216
154,10068,198.82,-0.186
154.05,10071,199.54,-0.151
154.1,10074,200.27,-0.115
154.15,10077,200.89,-0.079
154.2,10079,201.2,-0.045
154.25,10082,200.62,-0.017
154.3,10085,198.43,0.004
154.35,10088,195.24,0.016
154.4,10091,191.24,0.02
154.45,10093,186.78,0.016
154.5,10096,183.74,0.005
154.55,10098,181.08,-0.011
154.6,10101,177.79,-0.029
154.65,10103,174.56,-0.046
154.7,10106,171.07,-0.06
154.75,10108,167.72,-0.069
154.8,10111,164.08,-0.071
154.85,10113,160.49,-0.067
154.9,10115,157.81,-0.057
154.95,10117,154.26,-0.043
155,10119,150.3,-0.025
155.05,10122,147.03,-0.006
155.1,10124,143,0.014
155.15,10126,139.51,0.034
155.2,10127,137.53,0.052
155.25,10129,134.76,0.066
155.3,10131,131.42,0.076
155.35,10133,129.07,0.08
155.4,10135,126.38,0.078
155.45,10137,123.77,0.067
155.5,10138,121.8,0.047
155.55,10140,120.31,0.016
155.6,10142,114.55,-0.027
155.65,10143,108.25,-0.083
155.7,10145,110.12,-0.151
155.75,10146,110.8,-0.23
155.8,10148,108.02,-0.317
155.85,10149,107.48,-0.41
155.9,10151,106.33,-0.506
155.95,10152,103.97,-0.6
156,10154,102.71,-0.691
156.05,10155,102.02,-0.776
156.1,10157,100.75,-0.855
156.15,10158,99.85,-0.928
156.2,10160,99.08,-0.995
156.25,10161,97.66,-1.059
156.3,10162,96.77,-1.12
156.35,10164,96.58,-1.182
156.4,10165,95.92,-1.243
156.45,10166,95.02,-1.305
156.5,10168,94.12,-1.366
156.55,10169,93.17,-1.426
156.6,10170,92.24,-1.484
156.65,10172,90.96,-1.54
156.7,10173,89.57,-1.592
156.75,10174,88.92,-1.639
156.8,10175,88.56,-1.682
156.85,10177,87.6,-1.717
156.9,10178,86.56,-1.744
156.95,10179,85.39,-1.762
157,10180,84.26,-1.772
157.05,10181,84.04,-1.773
157.1,10183,83.33,-1.766
157.15,10184,81.95,-1.754
157.2,10185,81.5,-1.738
157.25,10186,81.95,-1.721
157.3,10187,81.68,-1.701
157.35,10188,80.45,-1.679
157.4,10190,79.93,-1.654
157.45,10191,80.02,-1.626
157.5,10192,79.54,-1.595
157.55,10193,79.48,-1.56
157.6,10194,80.16,-1.522
157.65,10195,80.66,-1.481
157.7,10196,80.66,-1.436
157.75,10197,80.99,-1.39
157.8,10199,82.04,-1.345
157.85,10200,82.78,-1.301
157.9,10201,83.48,-1.26
157.95,10202,84.35,-1.227
158,10203,85.07,-1.201
158.05,10205,85.84,-1.185
158.1,10206,87.08,-1.179
158.15,10207,88.24,-1.183
158.2,10208,89.1,-1.194
158.25,10210,90.35,-1.209
158.3,10211,91.67,-1.223
158.35,10212,92.65,-1.234
158.4,10213,93.41,-1.238
158.45,10215,94.28,-1.232
158.5,10216,95.38,-1.218
158.55,10217,96.7,-1.194
158.6,10219,98.11,-1.163
158.65,10220,99.34,-1.125
158.7,10222,100.58,-1.082
158.75,10223,102.09,-1.036
158.8,10225,104.39,-0.989
158.85,10226,106.21,-0.941
158.9,10228,106.72,-0.896
158.95,10229,107.92,-0.853
159,10231,109.46,-0.812
159.05,10232,110.84,-0.773
159.1,10234,112.38,-0.734
159.15,10235,113.6,-0.693
159.2,10237,114.7,-0.649
159.25,10239,116.03,-0.598
159.3,10240,117.6,-0.541
159.35,10242,118.94,-0.476
159.4,10244,120.36,-0.404
159.45,10245,121.89,-0.326
159.5,10247,123.32,-0.244
159.55,10249,124.94,-0.163
159.6,10251,126.42,-0.086
159.65,10252,127.67,-0.018
159.7,10254,129.04,0.038
159.75,10256,130.31,0.081
159.8,10258,131.09,0.111
159.85,10260,131.83,0.127
159.9,10262,132.84,0.132
159.95,10263,133.99,0.127
160,10265,135.16,0.115
160.05,10267,136.34,0.096
160.1,10269,137.6,0.074
160.15,10271,138.67,0.05
160.2,10273,139.66,0.026
160.25,10275,140.85,0.004
160.3,10277,142.07,-0.015
160.35,10279,143.17,-0.028
160.4,10281,144.28,-0.036
160.45,10283,145.46,-0.037
160.5,10285,146.62,-0.032
160.55,10287,147.73,-0.022
160.6,10289,148.94,-0.008
160.65,10292,150.19,0.008
160.7,10294,151.26,0.027
160.75,10296,152.39,0.045
160.8,10298,153.59,0.063
160.85,10300,154.61,0.081
160.9,10302,155.71,0.096
160.95,10305,156.89,0.111
161,10307,157.9,0.123
161.05,10309,158.93,0.132
161.1,10311,159.98,0.14
161.15,10314,160.99,0.144
161.2,10316,162.16,0.145
161.25,10318,163.18,0.143
161.3,10320,164.17,0.138
161.35,10323,165.2,0.13
161.4,10325,166.16,0.119
161.45,10328,167.17,0.105
161.5,10330,168.22,0.09
161.55,10332,169.19,0.073
161.6,10335,170.09,0.055
161.65,10337,170.93,0.037
161.7,10339,171.55,0.019
161.75,10342,172.12,0.002
161.8,10344,172.9,-0.014
161.85,10347,173.93,-0.027
161.9,10349,174.97,-0.037
161.95,10352,175.9,-0.044
162,10354,176.88,-0.048
162.05,10357,177.73,-0.05
162.1,10359,178.52,-0.049
162.15,10362,179.44,-0.047
162.2,10364,180.2,-0.044
162.25,10367,181.04,-0.04
162.3,10369,182.05,-0.036
162.35,10372,182.87,-0.031
162.4,10375,183.58,-0.026
