Time,Distance,Corr Speed,Math G Force Lat Filtered
s,m,km/h,G
,,,
,,,
60.85,3237,235.29,0.455
60.9,3240,235.15,0.45
60.95,3243,236.11,0.446
61,3246,237.04,0.441
61.05,3250,237.07,0.437
61.1,3253,237.58,0.434
61.15,3256,238.33,0.43
61.2,3260,237.96,0.425
61.25,3263,237.81,0.42
61.3,3266,238.79,0.414
61.35,3270,239.3,0.408
61.4,3273,239.68,0.401
61.45,3276,240.43,0.395
61.5,3280,240.46,0.39
61.55,3283,240.25,0.384
61.6,3286,241.06,0.379
61.65,3290,242.09,0.375
61.7,3293,242.18,0.37
61.75,3296,242.13,0.365
61.8,3300,242.74,0.359
61.85,3303,243.46,0.351
61.9,3306,243.94,0.342
61.95,3310,244.18,0.332
62,3313,244.5,0.321
62.05,3317,244.84,0.309
62.1,3320,245.32,0.296
62.15,3324,246.02,0.283
62.2,3327,246.08,0.269
62.25,3330,246.29,0.256
62.3,3334,247.08,0.242
62.35,3337,247.62,0.229
62.4,3341,248.05,0.216
62.45,3344,248.3,0.203
62.5,3348,248.52,0.191
62.55,3351,248.98,0.179
62.6,3355,249.46,0.169
62.65,3358,249.92,0.16
62.7,3361,250.42,0.151
62.75,3365,250.85,0.142
62.8,3368,251.11,0.132
62.85,3372,251.67,0.122
62.9,3375,252.06,0.112
62.95,3379,252.01,0.102
63,3382,252.53,0.092
63.05,3386,253.1,0.082
63.1,3389,253.32,0.074
63.15,3393,253.84,0.067
63.2,3397,254.42,0.062
63.25,3400,254.56,0.058
63.3,3404,254.81,0.056
63.35,3407,255.34,0.056
63.4,3411,255.76,0.058
63.45,3414,256.22,0.06
63.5,3418,256.81,0.063
63.55,3421,256.94,0.066
63.6,3425,256.92,0.067
63.65,3429,257.63,0.068
63.7,3432,258.37,0.066
63.75,3436,258.6,0.062
63.8,3439,258.91,0.056
63.85,3443,259.45,0.048
63.9,3447,259.79,0.04
63.95,3450,260.02,0.032
64,3454,260.39,0.027
64.05,3457,260.72,0.024
64.1,3461,260.84,0.026
64.15,3465,261.11,0.031
64.2,3468,261.71,0.038
64.25,3472,262.03,0.047
64.3,3476,262.48,0.054
64.35,3479,262.99,0.059
64.4,3483,263.27,0.062
64.45,3487,263.63,0.062
64.5,3490,263.64,0.06
64.55,3494,263.87,0.056
64.6,3498,264.61,0.051
64.65,3501,264.94,0.045
64.7,3505,265.27,0.037
64.75,3509,265.63,0.028
64.8,3512,265.52,0.02
64.85,3516,266.05,0.012
64.9,3520,266.54,0.006
64.95,3524,266.32,0.002
65,3527,266.87,0.001
65.05,3531,267.49,0.001
65.1,3535,267.56,0.003
65.15,3538,267.87,0.007
65.2,3542,268.18,0.01
65.25,3546,268.51,0.015
65.3,3550,269.1,0.019
65.35,3553,269.09,0.022
65.4,3557,269.02,0.025
65.45,3561,269.79,0.027
65.5,3565,270.24,0.028
65.55,3568,269.89,0.028
65.6,3572,270.04,0.026
65.65,3576,270.88,0.024
65.7,3580,271.16,0.021
65.75,3583,271.14,0.017
65.8,3587,271.28,0.014
65.85,3591,271.39,0.011
65.9,3595,271.87,0.008
65.95,3598,272.23,0.006
66,3602,272.3,0.003
66.05,3606,272.69,0.002
66.1,3610,272.8,0
66.15,3614,272.63,-0.001
66.2,3617,272.96,-0.002
66.25,3621,273.07,-0.002
66.3,3625,272.89,-0.002
66.35,3629,273.49,-0.001
66.4,3633,273.68,0
66.45,3636,273.47,0.002
66.5,3640,273.94,0.005
66.55,3644,274.15,0.009
66.6,3648,273.95,0.014
66.65,3652,274.27,0.02
66.7,3656,274.87,0.026
66.75,3659,274.91,0.034
66.8,3663,274.67,0.044
66.85,3667,275.02,0.055
66.9,3671,275.51,0.067
66.95,3675,275.59,0.078
67,3678,275.75,0.089
67.05,3682,275.83,0.098
67.1,3686,275.84,0.104
67.15,3690,276.16,0.108
67.2,3694,276.37,0.108
67.25,3698,276.41,0.105
67.3,3702,276.59,0.098
67.35,3705,276.77,0.088
67.4,3709,276.96,0.076
67.45,3713,277.22,0.061
67.5,3717,277.45,0.046
67.55,3721,277.24,0.029
67.6,3725,277.34,0.011
67.65,3729,278.09,-0.006
67.7,3732,278.03,-0.023
67.75,3736,277.15,-0.039
67.8,3740,276.59,-0.052
67.85,3744,276.1,-0.064
67.9,3748,275.08,-0.073
67.95,3752,274.28,-0.078
68,3755,272.77,-0.081
68.05,3759,268.17,-0.079
68.1,3763,265.33,-0.074
68.15,3766,262.12,-0.066
68.2,3770,256.13,-0.056
68.25,3774,254,-0.043
68.3,3777,247.74,-0.029
68.35,3780,239.63,-0.015
68.4,3784,240.85,-0.002
68.45,3787,234.8,0.009
68.5,3790,216.71,0.017
68.55,3793,220.02,0.022
68.6,3796,226.36,0.025
68.65,3799,217.74,0.024
68.7,3802,218.16,0.021
68.75,3805,215.91,0.015
68.8,3808,208.79,0.007
68.85,3811,208.33,-0.003
68.9,3814,206.44,-0.014
68.95,3817,199.36,-0.026
69,3820,197.3,-0.039
69.05,3822,197.18,-0.051
69.1,3825,193.24,-0.061
69.15,3828,190.54,-0.069
69.2,3830,189.16,-0.071
69.25,3833,185.53,-0.067
69.3,3836,180.78,-0.055
69.35,3838,178.57,-0.034
69.4,3841,177.22,-0.003
69.45,3843,176.09,0.038
69.5,3845,174.72,0.089
69.55,3848,172.02,0.151
69.6,3850,169.81,0.226
69.65,3853,167.53,0.315
69.7,3855,165.76,0.417
69.75,3857,164.73,0.533
69.8,3859,163.22,0.662
69.85,3862,161.3,0.801
69.9,3864,159.78,0.946
69.95,3866,158.53,1.094
70,3868,157.16,1.239
70.05,3871,156.04,1.376
70.1,3873,154.88,1.503
70.15,3875,153.37,1.615
70.2,3877,152.21,1.711
70.25,3879,151.52,1.792
70.3,3881,150.73,1.858
70.35,3883,149.64,1.911
70.4,3885,148.63,1.953
70.45,3887,147.96,1.985
70.5,3889,147.07,2.009
70.55,3891,145.66,2.025
70.6,3893,144.5,2.035
70.65,3895,144.35,2.04
70.7,3897,144.11,2.042
70.75,3899,143.32,2.041
70.8,3901,143,2.039
70.85,3903,142.58,2.034
70.9,3905,141.41,2.029
70.95,3907,140.5,2.024
71,3909,140.72,2.02
71.05,3911,140.98,2.018
71.1,3913,139.96,2.014
71.15,3915,139.03,2.006
71.2,3917,139.38,1.995
71.25,3919,139.73,1.977
71.3,3921,139.64,1.955
71.35,3923,140.09,1.927
71.4,3925,140.81,1.894
71.45,3927,141.37,1.854
71.5,3929,141.89,1.808
71.55,3931,142.52,1.753
71.6,3933,143.1,1.688
71.65,3935,143.69,1.61
71.7,3937,144.66,1.518
71.75,3939,145.48,1.409
71.8,3941,146.09,1.28
71.85,3943,146.96,1.127
71.9,3945,147.71,0.95
71.95,3947,148.37,0.747
72,3949,149.27,0.522
72.05,3951,150.43,0.278
72.1,3953,151.48,0.022
72.15,3955,152.44,-0.238
72.2,3958,153.43,-0.492
72.25,3960,154.37,-0.732
72.3,3962,155.2,-0.951
72.35,3964,155.68,-1.142
72.4,3966,156.19,-1.304
72.45,3968,156.85,-1.436
72.5,3971,157.64,-1.539
72.55,3973,158.2,-1.617
72.6,3975,158.57,-1.674
72.65,3977,159.24,-1.713
72.7,3979,159.76,-1.741
72.75,3982,160.21,-1.759
72.8,3984,160.76,-1.774
72.85,3986,160.97,-1.789
72.9,3988,161.26,-1.805
72.95,3991,161.6,-1.823
73,3993,161.11,-1.842
73.05,3995,160.43,-1.859
73.1,3997,160.57,-1.875
73.15,3999,160.92,-1.888
73.2,4002,160.79,-1.898
73.25,4004,160.57,-1.905
73.3,4006,160.68,-1.908
73.35,4008,160.76,-1.908
73.4,4011,160.81,-1.905
73.45,4013,161.35,-1.9
73.5,4015,162.22,-1.895
73.55,4017,162.89,-1.889
73.6,4020,163.42,-1.885
73.65,4022,164.45,-1.881
73.7,4024,165.48,-1.876
73.75,4027,165.87,-1.871
73.8,4029,166.42,-1.861
73.85,4031,167.42,-1.844
73.9,4034,168.1,-1.817
73.95,4036,168.48,-1.775
74,4038,169.25,-1.716
74.05,4041,170.21,-1.633
74.1,4043,171.14,-1.524
74.15,4045,171.96,-1.383
74.2,4048,172.37,-1.209
74.25,4050,172.96,-0.997
74.3,4053,173.7,-0.751
74.35,4055,174.49,-0.475
74.4,4057,175.64,-0.178
74.45,4060,176.68,0.13
74.5,4062,177.67,0.438
74.55,4065,178.59,0.733
74.6,4067,179.02,1.006
74.65,4070,179.42,1.249
74.7,4072,180.34,1.458
74.75,4075,181,1.628
74.8,4077,180.79,1.763
74.85,4080,181.01,1.861
74.9,4082,182.34,1.929
74.95,4085,182.97,1.969
75,4087,183.14,1.985
75.05,4090,184.34,1.982
75.1,4093,185.08,1.963
75.15,4095,184.47,1.931
75.2,4098,184.78,1.893
75.25,4100,186.46,1.855
75.3,4103,187.46,1.821
75.35,4106,187.91,1.794
75.4,4108,188.41,1.776
75.45,4111,189.01,1.767
75.5,4113,189.97,1.764
75.55,4116,190.78,1.767
75.6,4119,190.79,1.773
75.65,4121,190.84,1.778
75.7,4124,191.74,1.782
75.75,4127,192.5,1.784
75.8,4129,193.38,1.784
75.85,4132,194.43,1.78
75.9,4135,194.62,1.771
75.95,4138,194.59,1.754
76,4140,195.25,1.73
76.05,4143,196.55,1.699
76.1,4146,197.47,1.662
76.15,4148,197.57,1.62
76.2,4151,197.7,1.572
76.25,4154,198.63,1.519
76.3,4157,199.76,1.461
76.35,4160,200.44,1.398
76.4,4162,201.06,1.329
76.45,4165,202.17,1.252
76.5,4168,202.99,1.165
76.55,4171,203.16,1.07
76.6,4174,203.88,0.968
76.65,4176,204.29,0.863
76.7,4179,204.17,0.758
76.75,4182,204.4,0.654
76.8,4185,204.79,0.554
76.85,4188,205.24,0.459
76.9,4191,205.63,0.368
76.95,4194,206.24,0.285
77,4196,207.12,0.208
77.05,4199,207.53,0.141
77.1,4202,208.02,0.082
77.15,4205,208.84,0.032
77.2,4208,209.4,-0.01
77.25,4211,210.06,-0.043
77.3,4214,210.88,-0.068
77.35,4217,211.34,-0.084
77.4,4220,211.72,-0.094
77.45,4223,212.54,-0.098
77.5,4226,213.4,-0.096
77.55,4229,213.76,-0.09
77.6,4232,214.12,-0.081
77.65,4235,214.94,-0.07
77.7,4238,215.5,-0.058
77.75,4241,216,-0.046
77.8,4244,216.86,-0.035
77.85,4247,217.48,-0.027
77.9,4250,217.97,-0.022
77.95,4253,218.47,-0.019
78,4256,219.01,-0.018
78.05,4259,219.48,-0.018
78.1,4262,219.98,-0.019
78.15,4265,220.69,-0.02
78.2,4268,221.21,-0.021
78.25,4271,221.54,-0.021
78.3,4274,222.02,-0.021
78.35,4277,222.61,-0.02
78.4,4280,223.13,-0.019
78.45,4283,223.75,-0.02
78.5,4287,224.23,-0.022
78.55,4290,224.66,-0.027
78.6,4293,225.25,-0.035
78.65,4296,225.86,-0.046
78.7,4299,226.34,-0.059
78.75,4302,226.81,-0.074
78.8,4305,227.44,-0.09
78.85,4309,228.04,-0.103
78.9,4312,228.62,-0.114
78.95,4315,229.1,-0.121
79,4318,229.42,-0.122
79.05,4321,229.61,-0.118
79.1,4325,230.27,-0.11
79.15,4328,230.99,-0.098
79.2,4331,231.4,-0.084
79.25,4334,232.07,-0.068
79.3,4337,232.66,-0.052
79.35,4341,232.93,-0.036
79.4,4344,233.33,-0.02
79.45,4347,233.97,-0.005
79.5,4350,234.36,0.01
79.55,4354,234.85,0.024
79.6,4357,235.52,0.038
79.65,4360,235.99,0.05
79.7,4363,236.52,0.061
79.75,4367,236.93,0.071
79.8,4370,237.18,0.078
79.85,4373,237.84,0.084
79.9,4377,238.2,0.086
79.95,4380,238.22,0.086
80,4383,238.73,0.083
80.05,4387,239.11,0.077
80.1,4390,239.41,0.067
80.15,4393,239.88,0.053
80.2,4397,240.22,0.037
80.25,4400,240.47,0.02
80.3,4403,241,0.003
80.35,4407,241.62,-0.013
80.4,4410,241.88,-0.026
80.45,4413,242.16,-0.037
80.5,4417,242.64,-0.044
80.55,4420,243.09,-0.049
80.6,4424,243.48,-0.05
80.65,4427,243.92,-0.049
80.7,4430,244.22,-0.047
80.75,4434,244.62,-0.044
80.8,4437,245.1,-0.041
80.85,4441,245.62,-0.039
80.9,4444,245.9,-0.038
80.95,4447,245.9,-0.037
81,4451,246.36,-0.038
81.05,4454,247.2,-0.039
81.1,4458,247.34,-0.042
81.15,4461,247.39,-0.045
81.2,4465,248.12,-0.05
81.25,4468,248.44,-0.055
81.3,4472,248.71,-0.06
81.35,4475,249.4,-0.064
81.4,4478,249.7,-0.068
81.45,4482,249.92,-0.07
81.5,4485,250.44,-0.071
81.55,4489,250.66,-0.07
81.6,4492,250.91,-0.067
81.65,4496,251.42,-0.063
81.7,4499,251.57,-0.059
81.75,4503,251.97,-0.055
81.8,4506,252.71,-0.051
81.85,4510,253,-0.048
81.9,4513,253.15,-0.046
81.95,4517,253.56,-0.044
82,4520,254.14,-0.043
82.05,4524,254.32,-0.042
82.1,4528,254.59,-0.041
82.15,4531,255.17,-0.038
82.2,4535,255.38,-0.034
82.25,4538,255.68,-0.029
82.3,4542,256.15,-0.023
82.35,4545,256.28,-0.017
82.4,4549,256.57,-0.01
82.45,4552,257.38,-0.005
82.5,4556,257.52,-0.001
82.55,4560,257.37,0.002
82.6,4563,258.08,0.003
82.65,4567,258.38,0.003
82.7,4570,258.19,0
82.75,4574,258.92,-0.004
82.8,4578,259.52,-0.009
82.85,4581,259.61,-0.014
82.9,4585,260.15,-0.021
82.95,4588,260.66,-0.026
83,4592,260.66,-0.031
83.05,4596,260.86,-0.034
83.1,4599,261.3,-0.036
83.15,4603,261.49,-0.036
83.2,4607,261.72,-0.035
83.25,4610,262.27,-0.031
83.3,4614,262.4,-0.026
83.35,4618,262.6,-0.019
83.4,4621,263.41,-0.011
83.45,4625,263.68,-0.003
83.5,4629,263.45,0.004
83.55,4632,263.89,0.01
83.6,4636,264.42,0.014
83.65,4640,264.4,0.016
83.7,4643,265.04,0.016
83.75,4647,265.24,0.013
83.8,4651,264.94,0.01
83.85,4654,265.77,0.005
83.9,4658,266.52,0
83.95,4662,266.28,-0.005
84,4665,266.29,-0.009
84.05,4669,266.69,-0.013
84.1,4673,267.14,-0.015
84.15,4677,267.8,-0.016
84.2,4680,267.98,-0.015
84.25,4684,268.05,-0.012
84.3,4688,268.42,-0.008
84.35,4691,268.73,-0.003
84.4,4695,268.98,0.003
84.45,4699,269.25,0.007
84.5,4703,269.57,0.011
84.55,4706,269.76,0.012
84.6,4710,269.96,0.012
84.65,4714,270.34,0.011
84.7,4718,270.8,0.008
84.75,4722,270.92,0.005
84.8,4725,270.73,0.003
84.85,4729,271.31,0.002
84.9,4733,271.84,0.003
84.95,4737,271.39,0.006
85,4740,271.82,0.01
85.05,4744,272.63,0.017
85.1,4748,272.33,0.025
85.15,4752,272.48,0.035
85.2,4756,273.32,0.046
85.25,4759,273.35,0.057
85.3,4763,273.13,0.068
85.35,4767,273.56,0.078
85.4,4771,273.71,0.086
85.45,4775,273.42,0.091
85.5,4778,273.7,0.094
85.55,4782,274.42,0.095
85.6,4786,274.67,0.094
85.65,4790,274.52,0.09
85.7,4794,274.79,0.084
85.75,4797,274.93,0.075
85.8,4801,275.08,0.065
85.85,4805,275.63,0.052
85.9,4809,275.83,0.039
85.95,4813,276.09,0.024
86,4817,276.41,0.01
86.05,4820,276.78,-0.003
86.1,4824,277.07,-0.015
86.15,4828,276.85,-0.025
86.2,4832,277.01,-0.034
86.25,4836,277.63,-0.04
86.3,4840,277.84,-0.045
86.35,4844,277.81,-0.046
86.4,4848,278.3,-0.045
86.45,4851,278.38,-0.042
86.5,4855,278.45,-0.036
86.55,4859,279.24,-0.028
86.6,4863,279.13,-0.019
86.65,4867,278.91,-0.01
86.7,4871,279.54,-0.002
86.75,4875,279.72,0.003
86.8,4879,279.48,0.007
86.85,4882,280.04,0.008
86.9,4886,280.32,0.008
86.95,4890,280.24,0.006
87,4894,280.97,0.003
87.05,4898,281.04,-0.001
87.1,4902,280.56,-0.005
87.15,4906,281.28,-0.009
87.2,4910,281.56,-0.013
87.25,4914,281.19,-0.015
87.3,4918,281.77,-0.016
87.35,4922,281.99,-0.014
87.4,4925,281.42,-0.01
87.45,4929,281.08,-0.005
87.5,4933,280.56,0.002
87.55,4937,279.55,0.008
87.6,4941,278.95,0.013
87.65,4945,278.32,0.018
87.7,4949,276.9,0.021
87.75,4953,275.01,0.022
87.8,4956,272,0.023
87.85,4960,267.79,0.025
87.9,4964,263.03,0.028
87.95,4967,258.09,0.033
88,4971,254.68,0.039
88.05,4974,249.23,0.046
88.1,4978,244.1,0.053
88.15,4981,242.62,0.059
88.2,4985,237.12,0.063
88.25,4988,232.07,0.062
88.3,4991,231.1,0.057
88.35,4994,226.24,0.045
88.4,4997,221.16,0.024
88.45,5000,220.24,-0.005
88.5,5003,216.73,-0.045
88.55,5006,210.73,-0.097
88.6,5009,209.51,-0.16
88.65,5012,208.13,-0.236
88.7,5015,202.91,-0.324
88.75,5018,200.57,-0.424
88.8,5021,199.79,-0.533
88.85,5023,197.05,-0.651
88.9,5026,194.3,-0.772
88.95,5029,192.38,-0.896
89,5031,190.18,-1.016
89.05,5034,188.3,-1.13
89.1,5037,186.72,-1.234
89.15,5039,184.33,-1.326
89.2,5042,182.39,-1.406
89.25,5044,181.24,-1.476
89.3,5047,179.5,-1.537
89.35,5049,177.64,-1.592
89.4,5052,176.84,-1.644
89.45,5054,176.57,-1.693
89.5,5057,174.6,-1.739
89.55,5059,172.52,-1.782
89.6,5061,172.01,-1.822
89.65,5064,171.19,-1.859
89.7,5066,170.4,-1.893
89.75,5069,169.9,-1.926
89.8,5071,168.85,-1.956
89.85,5073,167.35,-1.985
89.9,5076,166.37,-2.013
89.95,5078,166.2,-2.04
90,5080,165.68,-2.069
90.05,5082,164.77,-2.096
90.1,5085,163.76,-2.123
90.15,5087,162.69,-2.145
90.2,5089,162.06,-2.163
90.25,5092,161.3,-2.175
90.3,5094,160.25,-2.18
90.35,5096,159.67,-2.179
90.4,5098,159.06,-2.172
90.45,5100,157.84,-2.159
90.5,5103,157.18,-2.141
90.55,5105,156.92,-2.121
90.6,5107,156.36,-2.1
90.65,5109,156.12,-2.08
90.7,5111,156.29,-2.062
90.75,5113,156,-2.046
90.8,5116,155.71,-2.033
90.85,5118,156.11,-2.021
90.9,5120,156.32,-2.013
90.95,5122,156.44,-2.007
91,5124,156.74,-2.003
91.05,5126,156.88,-2.003
91.1,5129,156.89,-2.004
91.15,5131,156.96,-2.007
91.2,5133,157.24,-2.011
91.25,5135,157.63,-2.014
91.3,5137,157.44,-2.018
91.35,5140,157.29,-2.021
91.4,5142,157.88,-2.024
91.45,5144,158.32,-2.028
91.5,5146,157.99,-2.034
91.55,5148,158.24,-2.043
91.6,5151,159.13,-2.054
91.65,5153,159.34,-2.066
91.7,5155,159.66,-2.08
91.75,5157,160.24,-2.093
91.8,5160,160.38,-2.104
91.85,5162,160.66,-2.114
91.9,5164,161.21,-2.122
91.95,5166,161.29,-2.128
92,5168,161.34,-2.132
92.05,5171,161.89,-2.134
92.1,5173,162.38,-2.134
92.15,5175,162.73,-2.132
92.2,5178,163.07,-2.127
92.25,5180,163.08,-2.117
92.3,5182,162.95,-2.103
92.35,5184,163.48,-2.086
92.4,5187,164.14,-2.066
92.45,5189,164.65,-2.047
92.5,5191,165.43,-2.028
92.55,5193,166.11,-2.011
92.6,5196,166.52,-1.996
92.65,5198,167.13,-1.985
92.7,5200,167.93,-1.976
92.75,5203,168.44,-1.97
92.8,5205,169.18,-1.967
92.85,5208,170.25,-1.966
92.9,5210,170.89,-1.965
92.95,5212,171.29,-1.963
93,5215,172.06,-1.96
93.05,5217,172.79,-1.954
93.1,5219,173.38,-1.946
93.15,5222,174.08,-1.936
93.2,5224,174.73,-1.924
93.25,5227,175.25,-1.909
93.3,5229,175.9,-1.894
93.35,5232,176.66,-1.88
93.4,5234,177.34,-1.867
93.45,5237,177.88,-1.857
93.5,5239,178.42,-1.851
93.55,5242,179.23,-1.847
93.6,5244,180.25,-1.846
93.65,5247,181.21,-1.845
93.7,5249,181.69,-1.842
93.75,5252,182.09,-1.835
93.8,5254,182.57,-1.824
93.85,5257,183.01,-1.809
93.9,5259,183.78,-1.792
93.95,5262,184.7,-1.774
94,5264,185.35,-1.758
94.05,5267,185.73,-1.744
94.1,5270,186.41,-1.734
94.15,5272,187.3,-1.727
94.2,5275,187.96,-1.723
94.25,5277,188.28,-1.719
94.3,5280,188.46,-1.714
94.35,5283,189.2,-1.704
94.4,5285,189.8,-1.69
94.45,5288,190.21,-1.669
94.5,5291,190.84,-1.642
94.55,5293,191.15,-1.611
94.6,5296,191.59,-1.575
94.65,5299,192.4,-1.539
94.7,5301,193.44,-1.503
94.75,5304,194.27,-1.469
94.8,5307,195.12,-1.44
94.85,5309,196.21,-1.416
94.9,5312,196.75,-1.396
94.95,5315,197.06,-1.381
95,5318,197.52,-1.37
95.05,5320,198.1,-1.364
95.1,5323,198.82,-1.362
95.15,5326,199.49,-1.363
95.2,5329,200.09,-1.366
95.25,5331,200.5,-1.371
95.3,5334,200.93,-1.377
95.35,5337,202,-1.383
95.4,5340,202.85,-1.39
95.45,5343,203.17,-1.399
95.5,5346,203.82,-1.408
95.55,5348,204.43,-1.417
95.6,5351,205.01,-1.425
95.65,5354,205.85,-1.43
95.7,5357,206.17,-1.433
95.75,5360,206.08,-1.432
95.8,5363,206.52,-1.427
95.85,5366,207.22,-1.419
95.9,5368,207.8,-1.407
95.95,5371,208.03,-1.391
96,5374,208.25,-1.369
96.05,5377,208.85,-1.343
96.1,5380,209.57,-1.313
96.15,5383,210.41,-1.279
96.2,5386,210.96,-1.244
96.25,5389,211.27,-1.206
96.3,5392,211.91,-1.169
96.35,5395,212.6,-1.134
96.4,5398,212.88,-1.102
96.45,5401,213.26,-1.075
96.5,5404,214.36,-1.053
96.55,5407,214.98,-1.036
96.6,5410,214.79,-1.024
96.65,5413,215.62,-1.016
96.7,5416,216.68,-1.01
96.75,5419,216.89,-1.006
96.8,5422,217.4,-1.001
96.85,5425,217.85,-0.995
96.9,5428,218.02,-0.986
96.95,5431,218.86,-0.975
97,5434,219.8,-0.962
97.05,5437,220.29,-0.946
97.1,5440,220.62,-0.927
97.15,5443,220.79,-0.903
97.2,5446,221.41,-0.875
97.25,5449,222.17,-0.843
97.3,5452,222.64,-0.808
97.35,5455,223.3,-0.77
97.4,5458,223.61,-0.73
97.45,5462,223.9,-0.689
97.5,5465,224.59,-0.649
97.55,5468,225.38,-0.61
97.6,5471,226,-0.574
97.65,5474,226.34,-0.54
97.7,5477,226.66,-0.509
97.75,5480,227.31,-0.481
97.8,5484,227.98,-0.455
97.85,5487,228.67,-0.432
97.9,5490,228.82,-0.412
97.95,5493,228.4,-0.393
98,5496,229.32,-0.377
98.05,5500,230.44,-0.364
98.1,5503,230.76,-0.354
98.15,5506,231.32,-0.346
98.2,5509,231.9,-0.341
98.25,5512,232.16,-0.337
98.3,5516,232.73,-0.334
98.35,5519,233.58,-0.332
98.4,5522,233.89,-0.329
98.45,5525,234.22,-0.326
98.5,5529,234.65,-0.321
98.55,5532,234.97,-0.315
98.6,5535,235.74,-0.308
98.65,5538,236.34,-0.3
98.7,5542,236.38,-0.291
98.75,5545,236.74,-0.28
98.8,5548,237.56,-0.268
98.85,5552,237.83,-0.256
98.9,5555,238.1,-0.242
98.95,5558,238.43,-0.228
99,5562,238.14,-0.214
99.05,5565,238.63,-0.201
99.1,5568,239.62,-0.188
99.15,5572,239.71,-0.177
99.2,5575,239.94,-0.166
99.25,5578,240.62,-0.157
99.3,5582,241.03,-0.148
99.35,5585,241.41,-0.138
99.4,5588,241.87,-0.128
99.45,5592,242.21,-0.117
99.5,5595,242.65,-0.104
99.55,5598,243.07,-0.09
99.6,5602,243.41,-0.077
99.65,5605,243.97,-0.064
99.7,5609,244.39,-0.052
99.75,5612,244.53,-0.041
99.8,5615,244.99,-0.033
99.85,5619,245.72,-0.025
99.9,5622,245.82,-0.018
99.95,5626,246.11,-0.011
100,5629,246.82,-0.004
100.05,5633,246.94,0.003
100.1,5636,247.24,0.011
100.15,5639,247.91,0.019
100.2,5643,248.28,0.027
100.25,5646,248.62,0.034
100.3,5650,248.95,0.041
100.35,5653,249.15,0.046
100.4,5657,249.61,0.051
100.45,5660,250.12,0.055
100.5,5664,250.43,0.058
100.55,5667,250.82,0.061
100.6,5671,251.35,0.063
100.65,5674,251.65,0.065
100.7,5678,252.01,0.067
100.75,5681,252.65,0.067
100.8,5685,252.91,0.068
100.85,5688,252.94,0.068
100.9,5692,253.34,0.069
100.95,5695,253.85,0.069
101,5699,254.08,0.069
101.05,5702,254.54,0.068
101.1,5706,255,0.067
101.15,5709,255.06,0.063
101.2,5713,255.23,0.058
101.25,5717,255.91,0.051
101.3,5720,256.27,0.043
